timestamp,flow,concentration,lat,long,siteId
2021-07-03T08:40:11,13,0.0,0.0,0.0,GG0351_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG0351_H
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG0351_Z
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG0401_S
2021-07-03T08:40:11,6,0.0,0.0,0.0,GG0401_T
2021-07-03T08:40:11,7,0.0,0.0,0.0,GG0401_V
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG0951_A
2021-07-03T08:40:11,6,0.0,0.0,0.0,GG0951_B
2021-07-03T08:40:11,6,4.0,0.0,0.0,GG0951_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG1101_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG1101_T
2021-07-03T08:40:11,10,0.0,0.0,0.0,GG1201_A
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG1601_T
2021-07-03T08:40:11,9,0.0,0.0,0.0,GG1751_C
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG2001_R
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG2001_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG2021_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG2021_C
2021-07-03T08:40:11,6,0.0,0.0,0.0,GG2051_R
2021-07-03T08:40:11,5,0.0,0.0,0.0,GG2051_S
2021-07-03T08:40:11,4,0.0,0.0,0.0,GG2051_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG210A_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG210A_B
2021-07-03T08:40:11,9,0.0,0.0,0.0,GG2151_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG2151_V
2021-07-03T08:40:11,8,0.0,0.0,0.0,GG220A_A
